filename,width,height,class,xmin,ymin,xmax,ymax
ROI_27_jpg.rf.1256ad00c298c260d004d0a289f6a0a9.jpg,640,640,Dusty,0,430,259,638
ROI_27_jpg.rf.1256ad00c298c260d004d0a289f6a0a9.jpg,640,640,Dusty,353,221,612,640
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Defective,300,172,416,305
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,366,218,407,244
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Defective,114,259,416,416
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,321,302,416,416
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,350,346,388,380
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,338,297,368,339
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,266,262,303,303
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Defective,0,219,286,416
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,228,239,264,267
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Defective,204,158,386,255
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,293,202,305,234
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,259,229,285,240
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,237,385,283,416
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,232,358,246,373
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,172,340,230,415
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,151,296,191,362
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Defective,0,194,193,334
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,98,272,123,291
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,134,304,153,325
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,80,383,124,415
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,48,339,78,375
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,98,343,130,387
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,208,271,220,281
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,130,292,139,298
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,0,264,37,302
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,22,290,52,311
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,32,235,79,279
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,59,266,101,290
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,353,188,411,222
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,327,229,379,266
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Defective,144,148,295,217
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,177,155,278,204
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,257,155,271,163
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,170,199,203,213
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,106,221,174,254
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Defective,0,178,136,257
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,69,224,119,248
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,128,193,161,222
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,101,202,129,222
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,275,209,288,228
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,265,159,334,191
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Defective,303,122,416,174
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,354,156,377,168
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,297,188,320,200
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,237,180,302,214
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,234,209,274,233
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,203,207,229,221
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Defective,103,143,235,193
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,164,175,181,186
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,150,190,175,204
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,301,122,403,163
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,389,151,407,159
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Defective,236,119,358,157
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,284,119,316,133
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,305,124,334,137
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,316,121,358,144
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,260,141,309,158
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Defective,194,115,298,149
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,252,116,280,126
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,116,169,142,183
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,14,209,89,244
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Defective,0,143,96,210
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,40,198,71,217
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,6,201,42,223
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,174,247,210,272
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,201,233,229,249
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,137,245,165,264
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Defective,18,123,188,177
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,139,157,182,173
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,89,141,168,172
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,84,160,111,176
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,70,161,88,170
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,196,124,268,148
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,138,174,158,184
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,195,310,223,340
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Physical Damage,47,169,60,183
Solar-damage_jpg.rf.c1d2823bd26909913e66f3348e8edcba.jpg,416,416,Defective,93,108,253,141
IMG_20241002_214934_213_jpg.rf.cc67283e34fe7938402d0ae25dcb316a.jpg,640,640,Non Defective,152,33,601,599
87_png_jpg.rf.309801a0b3214da25e92d037eba16b50.jpg,640,640,Defective,104,0,563,140
87_png_jpg.rf.309801a0b3214da25e92d037eba16b50.jpg,640,640,Snow,105,5,178,140
87_png_jpg.rf.309801a0b3214da25e92d037eba16b50.jpg,640,640,Snow,165,0,236,122
87_png_jpg.rf.309801a0b3214da25e92d037eba16b50.jpg,640,640,Snow,218,0,293,111
87_png_jpg.rf.309801a0b3214da25e92d037eba16b50.jpg,640,640,Snow,260,0,345,95
87_png_jpg.rf.309801a0b3214da25e92d037eba16b50.jpg,640,640,Defective,0,91,629,639
87_png_jpg.rf.309801a0b3214da25e92d037eba16b50.jpg,640,640,Snow,0,182,203,639
87_png_jpg.rf.309801a0b3214da25e92d037eba16b50.jpg,640,640,Snow,157,143,365,592
87_png_jpg.rf.309801a0b3214da25e92d037eba16b50.jpg,640,640,Snow,296,118,500,506
87_png_jpg.rf.309801a0b3214da25e92d037eba16b50.jpg,640,640,Snow,409,90,627,430
87_png_jpg.rf.309801a0b3214da25e92d037eba16b50.jpg,640,640,Snow,346,0,398,87
87_png_jpg.rf.309801a0b3214da25e92d037eba16b50.jpg,640,640,Snow,397,0,453,78
87_png_jpg.rf.309801a0b3214da25e92d037eba16b50.jpg,640,640,Snow,451,0,502,61
87_png_jpg.rf.309801a0b3214da25e92d037eba16b50.jpg,640,640,Snow,500,0,553,54
ROI_27_jpg.rf.c4c37544d3f714d3244551c846bff229.jpg,640,640,Dusty,219,19,634,355
ROI_27_jpg.rf.c4c37544d3f714d3244551c846bff229.jpg,640,640,Dusty,403,345,606,640
IMG_20241003_090001_079_jpg.rf.efef1844b7b7f6843a4dfb3e7acfe521.jpg,640,640,Non Defective,0,19,640,614
81_png_jpg.rf.cbb9b16f26d63704ae39b878d0000f50.jpg,640,640,Defective,34,136,637,638
81_png_jpg.rf.cbb9b16f26d63704ae39b878d0000f50.jpg,640,640,Snow,32,132,159,335
81_png_jpg.rf.cbb9b16f26d63704ae39b878d0000f50.jpg,640,640,Snow,74,152,212,379
81_png_jpg.rf.cbb9b16f26d63704ae39b878d0000f50.jpg,640,640,Snow,115,179,278,433
81_png_jpg.rf.cbb9b16f26d63704ae39b878d0000f50.jpg,640,640,Snow,166,207,368,499
81_png_jpg.rf.cbb9b16f26d63704ae39b878d0000f50.jpg,640,640,Snow,234,254,475,619
81_png_jpg.rf.cbb9b16f26d63704ae39b878d0000f50.jpg,640,640,Snow,342,301,626,640
81_png_jpg.rf.cbb9b16f26d63704ae39b878d0000f50.jpg,640,640,Snow,578,375,640,640
IMG_20241003_093842_053_jpg.rf.fb368f73e33f31085aa060d67ee03e5a.jpg,640,640,Dust,85,35,639,586
IMG_20241003_095130_374_jpg.rf.64ddd970680a12e5b8c971341aa22acb.jpg,640,640,Dusty,84,100,640,493
IMG_20241003_095130_374_jpg.rf.64ddd970680a12e5b8c971341aa22acb.jpg,640,640,Dusty,161,272,362,467
IMG_20241003_095130_374_jpg.rf.64ddd970680a12e5b8c971341aa22acb.jpg,640,640,Dusty,445,271,639,481
IMG_20241003_095123_250_jpg.rf.fbdfb5b8c47b743dda5ad0a2c097e38b.jpg,640,640,Dusty,1,107,640,503
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Defective,0,143,416,416
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Defective,15,123,416,307
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,366,218,407,244
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,322,340,416,416
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,338,297,415,339
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,266,262,303,303
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,228,239,264,267
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,293,202,305,234
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,259,229,285,240
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,237,385,283,416
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,232,358,246,373
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,172,340,230,415
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,151,296,191,362
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,98,272,123,291
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,134,304,153,325
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,80,383,124,415
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,48,339,78,375
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,98,343,130,387
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,208,271,220,281
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,107,343,124,357
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,130,292,139,298
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,318,227,382,277
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,264,158,328,190
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,327,172,376,204
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,299,171,341,202
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,143,150,299,215
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,261,191,298,211
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,237,186,274,197
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,238,212,270,233
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,273,209,290,227
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,204,207,226,221
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,163,247,204,292
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,139,245,164,264
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,118,219,177,254
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,0,177,135,257
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,68,225,125,260
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,32,237,103,288
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,0,269,29,301
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,24,293,49,315
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,132,196,159,227
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,154,207,175,221
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,192,312,227,342
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,139,354,170,382
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,0,165,96,215
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,0,156,66,189
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,0,149,48,171
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,0,143,29,157
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,105,142,236,192
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Defective,92,108,416,176
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,302,122,416,170
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,239,119,358,157
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,192,116,299,149
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,159,114,252,142
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,129,111,213,136
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,106,110,179,132
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,95,109,157,128
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,71,136,190,178
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,48,131,154,165
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,31,128,128,156
Solar-damage_jpg.rf.8f167fbfdb3cbe93d89b7763daff5406.jpg,416,416,Physical Damage,18,124,104,149
67_png_jpg.rf.ed968cde403e1c34699ce540822300ba.jpg,640,640,Snow,219,50,638,174
67_png_jpg.rf.ed968cde403e1c34699ce540822300ba.jpg,640,640,Defective,220,39,640,178
67_png_jpg.rf.ed968cde403e1c34699ce540822300ba.jpg,640,640,Defective,4,255,505,545
67_png_jpg.rf.ed968cde403e1c34699ce540822300ba.jpg,640,640,Snow,0,240,503,549
9_png_jpg.rf.d7346d290affd83129d0e8fb1e9b441f.jpg,640,640,Snow,347,179,516,422
9_png_jpg.rf.d7346d290affd83129d0e8fb1e9b441f.jpg,640,640,Defective,348,177,517,426
9_png_jpg.rf.d7346d290affd83129d0e8fb1e9b441f.jpg,640,640,Non Defective,104,202,190,291
9_png_jpg.rf.d7346d290affd83129d0e8fb1e9b441f.jpg,640,640,Non Defective,103,283,191,381
9_png_jpg.rf.d7346d290affd83129d0e8fb1e9b441f.jpg,640,640,Snow,220,218,279,462
9_png_jpg.rf.d7346d290affd83129d0e8fb1e9b441f.jpg,640,640,Snow,103,418,256,463
ROI_32_jpg.rf.1897fae636a81d1fdada24ce193fcbf7.jpg,640,640,Dusty,4,168,68,246
ROI_32_jpg.rf.1897fae636a81d1fdada24ce193fcbf7.jpg,640,640,Dusty,394,248,627,434
95_png_jpg.rf.527dd8ac96e348c2f3f54d1ba5e7f49b.jpg,640,640,Defective,92,95,626,349
95_png_jpg.rf.527dd8ac96e348c2f3f54d1ba5e7f49b.jpg,640,640,Snow,543,95,632,229
95_png_jpg.rf.527dd8ac96e348c2f3f54d1ba5e7f49b.jpg,640,640,Snow,496,105,581,241
95_png_jpg.rf.527dd8ac96e348c2f3f54d1ba5e7f49b.jpg,640,640,Snow,448,113,531,253
95_png_jpg.rf.527dd8ac96e348c2f3f54d1ba5e7f49b.jpg,640,640,Snow,393,123,476,267
95_png_jpg.rf.527dd8ac96e348c2f3f54d1ba5e7f49b.jpg,640,640,Snow,339,131,421,284
95_png_jpg.rf.527dd8ac96e348c2f3f54d1ba5e7f49b.jpg,640,640,Snow,283,141,361,299
95_png_jpg.rf.527dd8ac96e348c2f3f54d1ba5e7f49b.jpg,640,640,Snow,222,152,299,313
95_png_jpg.rf.527dd8ac96e348c2f3f54d1ba5e7f49b.jpg,640,640,Snow,159,163,233,330
95_png_jpg.rf.527dd8ac96e348c2f3f54d1ba5e7f49b.jpg,640,640,Snow,92,175,162,348
IMG_20241003_091015_082_jpg.rf.a5c99af76e4f700c68329dbffae06092.jpg,640,640,Non Defective,1,61,574,505
ROI_18_jpg.rf.63144e1abc31c03bec2713e25d522179.jpg,640,640,Bird Drop,321,451,368,513
ROI_18_jpg.rf.63144e1abc31c03bec2713e25d522179.jpg,640,640,Dusty,461,0,633,167
ROI_18_jpg.rf.63144e1abc31c03bec2713e25d522179.jpg,640,640,Dusty,5,0,426,248
ROI_32_jpg.rf.ac52e1928301ebd138467b043fedab35.jpg,640,640,Dusty,229,467,407,636
ROI_32_jpg.rf.ac52e1928301ebd138467b043fedab35.jpg,640,640,Dusty,395,8,471,79
IMG_20241003_094235_897_jpg.rf.a53825e0bf63361a877ff5b0493c4f25.jpg,640,640,Dust,7,6,637,575
ROI_172_jpg.rf.dbe4d400c5a8bb24de6b98f44d6ae1c5.jpg,640,640,Bird Drop,570,259,618,319
ROI_172_jpg.rf.dbe4d400c5a8bb24de6b98f44d6ae1c5.jpg,640,640,Bird Drop,463,383,521,424
ROI_172_jpg.rf.dbe4d400c5a8bb24de6b98f44d6ae1c5.jpg,640,640,Dusty,243,34,609,259
ROI_172_jpg.rf.dbe4d400c5a8bb24de6b98f44d6ae1c5.jpg,640,640,Dusty,53,334,351,431
ROI_172_jpg.rf.dbe4d400c5a8bb24de6b98f44d6ae1c5.jpg,640,640,Dusty,203,425,489,640
ROI_32_jpg.rf.4fa6f6aad9c934924feadb697a77cdd1.jpg,640,640,Dusty,226,0,382,160
ROI_32_jpg.rf.4fa6f6aad9c934924feadb697a77cdd1.jpg,640,640,Dusty,142,545,220,615
ROI_172_jpg.rf.206359f0f5feab4f014d9d1efbd1764f.jpg,640,640,Bird Drop,579,228,622,277
ROI_172_jpg.rf.206359f0f5feab4f014d9d1efbd1764f.jpg,640,640,Bird Drop,475,359,531,397
ROI_172_jpg.rf.206359f0f5feab4f014d9d1efbd1764f.jpg,640,640,Dusty,265,3,610,259
ROI_172_jpg.rf.206359f0f5feab4f014d9d1efbd1764f.jpg,640,640,Dusty,171,388,509,640
ROI_172_jpg.rf.206359f0f5feab4f014d9d1efbd1764f.jpg,640,640,Dusty,473,255,546,356
ROI_172_jpg.rf.206359f0f5feab4f014d9d1efbd1764f.jpg,640,640,Dusty,68,330,414,426
ROI_172_jpg.rf.0b641a3be29340a21e0c16a12ae8ef67.jpg,640,640,Bird Drop,227,17,286,70
ROI_172_jpg.rf.0b641a3be29340a21e0c16a12ae8ef67.jpg,640,640,Bird Drop,362,124,400,167
ROI_172_jpg.rf.0b641a3be29340a21e0c16a12ae8ef67.jpg,640,640,Dusty,395,145,639,439
ROI_172_jpg.rf.0b641a3be29340a21e0c16a12ae8ef67.jpg,640,640,Dusty,4,23,227,373
ROI_172_jpg.rf.0b641a3be29340a21e0c16a12ae8ef67.jpg,640,640,Dusty,208,84,381,287
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Defective,67,224,640,640
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Bird Drop,243,231,500,469
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Bird Drop,253,383,378,455
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Bird Drop,237,467,495,594
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Bird Drop,559,408,640,499
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Defective,10,110,344,275
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Bird Drop,38,172,213,271
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Bird Drop,87,124,196,196
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Bird Drop,173,172,268,227
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Defective,210,87,571,219
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Bird Drop,272,115,359,196
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Defective,382,69,640,172
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Bird Drop,504,110,596,154
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Defective,141,28,512,110
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Bird Drop,374,35,469,85
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Bird Drop,221,55,285,105
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Defective,0,57,204,135
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Bird Drop,27,57,177,129
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Bird Drop,483,78,547,114
Bird-43-_jpg.rf.b371bf1c469fcb01624cbedc4dc38857.jpg,640,640,Bird Drop,471,227,517,302
ROI_30_jpg.rf.563fd2223775c711852c937cd496cb03.jpg,640,640,Dusty,380,463,629,639
IMG_20241003_091216_813_jpg.rf.46f665e286800b4d0d82750fc1582adf.jpg,640,640,Non Defective,0,0,640,640
99_png_jpg.rf.2c656c4ee3f0a7b611d74cce90a83c50.jpg,640,640,Defective,80,129,636,401
99_png_jpg.rf.2c656c4ee3f0a7b611d74cce90a83c50.jpg,640,640,Snow,78,145,640,398
IMG_20241003_093813_175_jpg.rf.a18e7f22f2fef088a0e4c921b651bfa3.jpg,640,640,Dust,11,6,637,631
IMG_20241003_095429_855_jpg.rf.78de76c3c679e824c770021233f63c24.jpg,640,640,Dusty,60,20,640,553
